품목기준코드,품목명,업체명,회수사유내용,강제여부구분,승인일자,회수명령일자,사업자번호,표준코드,
202201732,아모부로펜프리믹스주(이부프로펜),(주)휴온스,아모부로펜프리믹스주(이부프로펜)에타사제품(데노넥스주(아세트아미노펜))의2차포장자재로일부포장됨에따른영업자회수,N,20250307104126,20250126,8638700270,8806706089002|8806706089019|8806706089606|8806706089613,
201604602,씨케이자오가,씨케이(주),관능(성상)부적합,N,-,20250124,2048123491,-,
200706330,알셉트정5mg(도네페질염산염수화물),알리코제약(주),제조방법(주성분제조원)변경미신고에따른영업자회수,N,20250220090626,20250123,1348115033,8806560012406|8806560012413,
200906877,스트렙실허니앤레몬트로키(플루르비프로펜)|스트렙실오렌지트로키(플루르비프로펜),(유)옥시레킷벤키저,변경명령(사용상의주의사항일부)미반영에의한영업자회수,N,-,20250123,2198105044,8806406001007|8806406001014|8806406001021|8806406001038|8806406001045,
201507419,대웅바이오두타스테리드연질캡슐0.5밀리그램,대웅바이오(주),포장단위오류에따른영업자회수,N,20250225095903,20250121,1248677584,8806940009804|8806940009811,
201507252,브로낙점안액(브롬페낙나트륨수화물)(1회용)|브로낙점안액(브롬페낙나트륨수화물),(주)태준제약,2차포장(알루미늄호일)표시오기에따른영업자회수,N,20250205085948,20250120,1068118826,8806501027803|8806501027810|8806501030209|8806501030216|8806501030605|8806501030612|8806501030629|8806501030704|8806501030711|8806501030728|8806501031800|8806501031817|8806501031824,
202004292,퓨톨손소독액(에탄올),(주)크로바케미칼,함량시험(에탄올)부적합,Y,20250207130611,20250117,8698801293,-,
202400316,아비테론듀오정500/2.5밀리그램(아비라테론|프레드니솔론),한미약품(주),허가사항과다르게제조(직접용기재질),N,-,20250115,1248700613,8806435087805|8806435087812|8806435087829,
202204323,늘봄새부리형방역마스크(KF94)(대형)(흰색|검정색),청춘디,품질부적합(분진포집효율),Y,20250207104318,20250113,2338201003,-,
201903338,레그칼정25밀리그램(시나칼세트염산염),(주)새한제약,불순물(N-nitroso-cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대해영업자회수,N,20250310143622,20250102,1258103547,8806513006902|8806513006919,
200802941,퓨어마인드대계,주식회사퓨어마인드농업회사법인,중금속(카드뮴)부적합,Y,20250108152138,20241227,5050795087,8800622021207|8800622021214|8800622021221|8800622021238,
201502035,나눔대계,나눔제약주식회사,중금속(카드뮴)부적합,Y,20250103130442,20241227,5058176945,8800610007602|8800610007619|8800610047509|8800610047516,
201905198,나눔수질,나눔제약주식회사,중금속(비소)부적합,Y,20250103130406,20241227,5058176945,8800610018608|8800610018615|8800610018622|8800610071504|8800610071511|8800610071528,
202108070,라이트웨어핏보건용마스크(KF94)(흰색|검정색|진회색|국방색|노란색|연한황색|분홍색|상아색|연한노란색|연한회색|산호색)(대형|중형|소형),주식회사스마트테크,품질기준부적합,Y,20260210105611,20241224,2988700516,-,
201310873,1.안골지(잔탄검)|2.노스노멀티(잔탄검)|3.노스노링(잔탄검),제이케이제약(주),미생물오염우려,N,20250117143222,20241223,4098628795,-,
201310873,1.안골지(잔탄검)|2.노스노멀티(잔탄검)|3.노스노링(잔탄검),제이케이제약(주),미생물오염우려,N,20250117143234,20241223,4098628795,-,
201310873,1.안골지(잔탄검)|2.노스노멀티(잔탄검)|3.노스노링(잔탄검),제이케이제약(주),미생물오염우려,N,20250117143250,20241223,4098628795,-,
201606564,레파트진정25mg(시나칼세트염산염),대원제약(주),불순물(N-nitroso-cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대해영업자회수,N,20250205090121,20241223,2078136336,8806718064301|8806718064318,
201606401,시나파라정25mg(시나칼세트염산염),한화제약(주),불순물(N-니트로소시나칼셋)한시적허용기준초과(우려)에따른영업자회수,N,20241223133721,20241220,1358104771,8806516021704|8806516021711|8806516021728|8806516021735,
201606563,시나세트정(시나칼세트염산염),알보젠코리아(주),불순물(N-nitroso-cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대해영업자회수,N,20250205090139,20241220,2158121950,8806526063305|8806526063312,
202005828,시나비엠정25밀리그램(시나칼세트염산염),(주)팜젠사이언스,불순물(N-nitroso-cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대해영업자회수,N,20250122153342,20241220,1248136540,8806701050304|8806701050311|8806701050328,
201006974,비오플250산(사카로마이세스보울라르디균),건일제약(주),성상부적합(산제굳음현상)에따른영업자회수,N,20250115093807,20241219,3128106060,8806468024709|8806468024716|8806468024723|8806468024730,
201310873,1.안골지(잔탄검)|2.노스노멀티(잔탄검)|3.노스노링(잔탄검),제이케이제약(주),품질부적합(미생물한도),Y,20250117143209,20241219,4098628795,-,
201707990,1.이도스킨스왑(에탄올)|2.이도스킨스왑에이(에탄올)|3.넓은스왑(에탄올)|4.이야프라임알콜스왑(에탄올)|5.이케어클린스왑(에탄올)|6.아이두알콜스왑(에탄올)|7.아이두손소독티슈(에탄올)|8.바디알콜스왑(에탄올)|9.아이두손소독티슈플러스(에탄올)|10.마크스토리스킨스왑(에탄올),(주)이도팜,품질부적합(질량시험)*회수대상은'넓은스왑(에탄올)'에한함,Y,20250107132646,20241219,1708100730,-,
201803170,베네프정(시나칼세트염산염),(주)유유제약,불순물(N-nitroso-cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,20250117092900,20241219,1238101790,8806445026009|8806445026016|8806445026023,
201803384,시나칼정(시나칼세트염산염),(주)휴온스메디텍,불순물(N-nitroso-cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,-,20241219,6178124930,8806704021004|8806704021011,
201803406,퍼슨시나칼셋정25밀리그램(시나칼세트염산염),(주)퍼슨,불순물(N-nitroso-cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,20250117094657,20241219,1308168218,8806205002601|8806205002618|8806574017305|8806574017312,
201901410,원데이액(염화나트륨),주식회사아이메디슨,품질부적합(미생물한도),Y,20250122154645,20241219,1698100201,-,
202105286,1.에스이씨코리아나트라케어울트라패드날개형(레귤러)|2.에스이씨코리아나트라케어울트라패드날개형(수퍼)|3.에스이씨코리아나트라케어울트라패드날개형(롱),주식회사에스이씨코리아,품질부적합(질량)-에스이씨코리아나트라케어울트라패드날개형(롱),Y,-,20241219,7958601834,-,
201606081,칼세파라정25mg(시나칼세트염산염),(주)휴온스,불순물(N-nitroso-cinacalcet)초과검출우려에따른사전예방적조치로시중유통품에대한영업자회수,N,20250115152212,20241217,8638700270,8806706075401|8806706075418,
201901578,보위황정,미래바이오제약(주),품질부적합(붕해시험),Y,20250121124647,20241217,1258139744,8806575033601|8806575033618|8806575033625,
200502455,센도스연질캡슐,알파제약(주),품질부적합우려에따른영업자회수,N,20241212093747,20241211,1398108124,8806542003309|8806542003316|8806542003323|8806542003330,
202101434,에브젯정10/40밀리그램(에제티미브|아토르바스타틴),(주)이든파마,안정성시험일부항목(용출시험)기준일탈로인한영업자회수,N,20250103101828,20241211,2648120986,8806289019809|8806289019816|8806289019823,
202201271,바이케어플러스제이보건용마스크(KF94)(흰색),주식회사키즈마루,형상(끈길이)부적합,Y,20241216082847,20241210,7608501388,-,
201607375,두드리진시럽(히드록시진염산염),삼아제약(주),기재사항중원료의약품분량의오기(100mL를30mL로표시)로인한영업자회수,N,20241209155800,20241206,1388105823,8806457027704|8806457027711,
202007611,후모레스액,(주)셀비온,안정성시험결과보존제함량기준미달우려로인한영업자회수,N,-,20241206,2148863223,8800558001700|8800558001717,
201404364,알피린장용정(아스피린)(수출용),(주)제일제약,성상부적합(낱알표면매끄럽지못함|낱알끼리붙어있는현상)우려,N,20241209153500,20241205,5148126323,8806505013703|8806505013710|8806505013727,
200508739,한일양행면고무탄력붕대,한일양행(주),형상시험(사수)|중량부적합,Y,20250108130712,20241204,3128146529,-,
200612471,씨케이갈근,씨케이(주),카드뮴기준초과(기준0.3ppm이하|결과0.5ppm),Y,20250109092700,20241204,2048123491,8800619003209|8800619003216|8800619003223|8800619003230,
201006801,대한위재신축성탄력붕대,(주)대한위재상사,형상시험(사수)부적합,Y,20250103142832,20241204,3038117772,-,
200502455,센도스연질캡슐,알파제약(주),확인|함량|제제균일성(감마오리자놀)|보존제시험부적합,Y,20241209153413,20241125,1398108124,8806542003309|8806542003316|8806542003323|8806542003330,
201001805,레그파라정25밀리그램(시나칼세트염산염),한국쿄와기린(주),안정성시험결과불순물(N-니트로소시나칼셋)초과검출에따른영업자회수,N,20241209155958,20241120,1148142327,8806663002205|8806663002212,
201001806,레그파라정75밀리그램(시나칼세트염산염),한국쿄와기린(주),안정성시험결과불순물(N-니트로소시나칼셋)초과검출에따른영업자회수,N,20241209155840,20241120,1148142327,8806663002304|8806663002311,
201402923,클피도정(클로피도그렐황산염),메딕스제약(주),갱신만료에따른영업자회수,N,20241122172406,20241120,4088168921,8806258001705|8806258001712|8806258001729,
199901516,세란드정(알마게이트),삼진제약(주),품질부적합(붕해시험),Y,20250107081758,20241119,1248531621,8806478011904|8806478011911|8806478011928|8806478011935,
201306277,아스피바장용정(아스피린),(주)바이넥스,성상부적합(낱알표면이매끄럽지못함|낱알끼리붙어있는현상)우려,N,20250117143151,20241118,6038107005,8806431036104|8806431036111|8806431036128,
200500887,진셀몬큐텐정,영진약품(주),장기안정성시험에서함량(레티놀아세테이트)부적합에따른영업자회수,N,20241203162132,20241115,2188100352,8806424012207|8806424012214|8806424012221,
201400450,틴자정150밀리그램(니자티딘),에이치엘비제약(주),안정성시험결과불순물(N-니트로소디메틸아민|NDMA)초과검출에따른사전예방적조치로영업자회수,N,20241119163433,20241115,2088125623,8806473027900|8806473027917|8806473027924|8806473027931,
202200022,1.쉴드맥스컴포트보건용마스크(KF80)(대형)(흰색)|2.쉴드맥스컴포트보건용마스크(KF80)(대형)(검정색),주식회사벤투스솔루션,품질부적합(분진포집효율),Y,20241203154255,20241115,6068550310,-,
200505219,조화토사자,(주)조화제약,성상,Y,20241120155816,20241113,1328625049,8800700014701|8800700014718|8800700014725|8800700014732,
201903977,올본청상자,주식회사올본,성상,Y,20241204095807,20241113,4858801436,8800612021507|8800612021514|8800612021521,
201301377,유니온아스피린장용정,한국유니온제약(주),성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수(포장단위500정에한함),N,20241206142557,20241112,6078121765,8806655063504|8806655063511|8806655063528,
202003346,웰클린네오황사방역마스크(KF94)(대형|중형|소형)(흰색|검은색|회색|노란색|연황색|연분홍색|산호색),주식회사바이오플러스,품질(분진포집효율)부적합,Y,20241210104528,20241112,6518801498,-,
202201706,1.플로우황사방역마스크(KF94)(대형)(흰색|검정색|회색|연한황색|다홍색|연분홍색)|2.플로우황사방역마스크(KF94)(소형)(흰색|검정색|회색|연한황색|다홍색|연분홍색|노란색),(주)플로우,품질(분진포집효율)부적,Y,20241121083632,20241112,1178801585,-,
201907879,넥시엔정20밀리그램(에스오메프라졸마그네슘삼수화물),엔비케이제약(주),성상부적합우려(정제깨짐)로영업자회수,N,20241112110204,20241107,2158640307,8800548005602|8800548005619,
201907881,넥시엔정40밀리그램(에스오메프라졸마그네슘삼수화물),엔비케이제약(주),성상부적합우려(정제깨짐)로영업자회수,N,20241112110155,20241107,2158640307,8800548005701|8800548005718,
200700617,씨케이오약,씨케이(주),중금속(카드뮴부적합)기준1.0ppm결과1.6ppm,Y,-,20241105,2048123491,8800619010603|8800619010610|8800619010627|8800619010634,
201803431,마더스아스피린장용정100mg(아스피린),(주)마더스제약,성상부적합((낱알표면매끄럽지못함|낱알끼리붙어있는현상)우려,N,-,20241105,3128629302,8806228032609|8806228032616|8806228032623,
199900508,엘도스시럽(에르도스테인),(주)대웅제약,타제품성분(아지트로마이신)혼입우려로영업자회수,N,20250113140542,20241104,1248601143,8806416019504|8806416019511|8806416019528,
201310349,넥스핀장용정100mg(아스피린),(주)넥스팜코리아,성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241202091919,20241104,3018125427,8806625028502|8806625028519|8806625028526,
201400493,유영아스피린장용정100mg,(주)유영제약,성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,-,20241104,3018109728,8806482037105|8806482037112|8806482037129|8806482037136,
201402959,글로아스피린장용정100mg(아스피린),(주)킵스바이오파마,성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241128145218,20241104,2098126571,8806932009607|8806932009614|8806932009621,
201404696,휴비스트아스피린장용정,(주)휴비스트제약,성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,-,20241104,3188100991,8806288003106|8806288003113|8806288003120|8806288003137,
201405003,아사프장용정100mg(아스피린),(주)제뉴파마,성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,-,20241104,7338802047,8806980025406|8806980025413|8806980025420|8806980025437,
201507736,오메스정40밀리그램(에스오메프라졸마그네슘삼수화물),삼익제약(주),성상부적합우려(정제깨짐)로영업자회수,N,20241202094302,20241104,1228113217,8806440037000|8806440037017,
201600396,아스텍션장용정100밀리그램(아스피린),(주)셀트리온제약,성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,-,20241104,2148671641,8806939020506|8806939020513|8806939020520|8806939020537,
201600875,오메스정20밀리그램(에스오메프라졸마그네슘삼수화물),삼익제약(주),성상부적합우려(정제깨짐)로영업자회수,N,20241202094316,20241104,1228113217,8806440037109|8806440037116,
201900178,서울아스피린장용정,(주)서울제약,성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241202101509,20241104,1338130405,8806529040808|8806529040815|8806529040822,
201900221,케이아스피린장용정(아스피린),한국넬슨제약(주),성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,-,20241104,3038111410,8800548013607|8800548013614|8800548013621|8806297015305|8806297015312|8806297015329|8806567022309|8806567022316|8806567022323,
201905236,에스오피라졸정40mg(에스오메프라졸마그네슘삼수화물),케이엠에스제약(주),성상부적합우려(정제깨짐)로영업자회수,N,20241203162534,20241104,1248150810,8806547019909|8806547019916,
201907091,에스오피라졸정20mg(에스오메프라졸마그네슘삼수화물),케이엠에스제약(주),성상부적합우려(정제깨짐)로영업자회수,N,20241203162415,20241104,1248150810,8806547020202|8806547020219,
202003556,에소펠정40밀리그램(에스오메프라졸마그네슘삼수화물),안국약품(주),성상부적합우려(정제깨짐)로영업자회수,N,20241217105552,20241104,1188104188,8806502055409|8806502055416,
202003557,에소펠정20밀리그램(에스오메프라졸마그네슘삼수화물),안국약품(주),성상부적합우려(정제깨짐)로영업자회수,N,20241217105627,20241104,1188104188,8806502055508|8806502055515,
202007779,엑소시움정20밀리그램(에스오메프라졸마그네슘삼수화물),고려제약(주),성상부적합우려(정제깨짐)로영업자회수,N,20241217105812,20241104,1268104796,8806428033109|8806428033116,
202007780,엑소시움정40밀리그램(에스오메프라졸마그네슘삼수화물),고려제약(주),성상부적합우려(정제깨짐)로영업자회수,N,20241217105531,20241104,1268104796,8806428033000|8806428033017,
202105286,1.에스이씨코리아나트라케어울트라패드날개형(레귤러)|2.에스이씨코리아나트라케어울트라패드날개형(수퍼)|3.에스이씨코리아나트라케어울트라패드날개형(롱),주식회사에스이씨코리아,에스이씨코리아나트라케어울트라패드날개형(레귤러)-품질부적합(질량),Y,20241121083700,20241104,7958601834,-,
200503318,리소톤과립,(주)넥스팜코리아,금속이물혼입우려에따른영업자회수,N,-,20241101,3018125427,8806625007903|8806625007910|8806625007927|8806625007934,
200701621,씨케이부평,씨케이(주),중금속(비소)부적합(기준3ppm이하|결과6ppm),Y,20241210132843,20241101,2048123491,8800619028905|8800619028912|8800619028929|8800619028936,
200907233,푸른무약구기자,(주)푸른무약,잔류농약(아세타미프리드),Y,20241113143631,20241101,2048181939,8800687002104|8800687002111|8800687002128|8800687002135|8800687002142,
200907246,푸른무약택사,(주)푸른무약,잔류농약(클로르피리포스),Y,20241113143652,20241101,2048181939,8800687022003|8800687022010|8800687022027|8800687022034|8800687022041,
201206820,경보아스피린장용정,(주)경보제약,성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241202145810,20241101,3128104567,8806650016505|8806650016512|8806650016529|8806650016536,
201208281,아스테린정(아스피린),성원애드콕제약(주),성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241203162705,20241101,1098148940,8806649009402|8806649009419|8806649009426|8806649009433,
201307061,린아스장용정(아스피린),알리코제약(주),성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,-,20241101,1348115033,8806560033906|8806560033913|8806560033920|8806845008100|8806845008117|8806845008124|8806845008131,
201403819,코프라졸정20밀리그램(에스오메프라졸마그네슘삼수화물),코오롱제약(주),성상부적합우려(정제깨짐)로영업자회수,N,-,20241101,3068507363,8806703038300|8806703038317,
201403820,코프라졸정40밀리그램(에스오메프라졸마그네슘삼수화물),코오롱제약(주),성상부적합우려(정제깨짐)로영업자회수,N,20241128145602,20241101,3068507363,8806703038409|8806703038416,
201507072,오메플정40mg(에스오메프라졸마그네슘삼수화물),(주)비보존제약,성상부적합우려(정제깨짐)로영업자회수,N,20241203162623,20241101,1248199564,8806582029406|8806582029413,
201603062,에스오피엠정40밀리그램(에스오메프라졸마그네슘삼수화물),(주)마더스제약,성상부적합우려(정제깨짐)로영업자회수,N,-,20241101,3128629302,8806228026608|8806228026615,
201603063,에스오피엠정20밀리그램(에스오메프라졸마그네슘삼수화물),(주)마더스제약,성상부적합우려(정제깨짐)로영업자회수,N,-,20241101,3128629302,8806228026707|8806228026714,
201604089,넥소메라정40밀리그램(에스오메프라졸마그네슘삼수화물),정우신약(주),성상부적합우려(정제깨짐)로영업자회수,N,-,20241101,1048158517,8806942048603|8806942048610,
201708490,비엘피린장용정100밀리그램(아스피린),(주)씨엘팜,성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241128153926,20241101,3128550225,8800540005204|8800540005211|8800540005228|8806226004301|8806226004318|8806226004325,
201300051,아스텍트정(아스피린),(주)동구바이오제약,성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20250205091828,20241031,1248533615,8806573058606|8806573058613|8806573058620,
201310133,영일아스피린장용정100mg(아스피린),영일제약(주),성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,-,20241031,3018106847,8806494045907|8806494045914|8806494045921,
201507071,오메플정20mg(에스오메프라졸마그네슘삼수화물),(주)비보존제약,성상부적합우려(정제깨짐)로영업자회수,N,20241203162750,20241031,1248199564,8806582029307|8806582029314,
201706882,아스팜장용정(아스피린),한국코러스(주),성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241101094339,20241031,2058140116,8806472044403|8806472044410|8806472044427|8806472044434,
201801356,뉴스피린장용정100밀리그램(아스피린),(주)다산제약,성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241101131651,20241031,1058184395,8806786008108|8806786008115|8806786008122,
201207417,아나피린장용정100밀리그램(아스피린),아주약품(주),성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241217110429,20241030,8028803696,8806540042201|8806540042218|8806540042225,
201301656,프라임아스피린장용정100밀리그램,한국프라임제약(주),성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20250408142625,20241030,4028524506,8806636056105|8806636056112|8806636056129,
201306112,아스필장용정(아스피린100밀리그람),익수제약(주),성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241107091904,20241030,1268104419,8806585016007|8806585016014|8806585016021|8806585016038,
201310207,명문아스피린장용정100mg,명문제약(주),성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20250108122958,20241030,1248135615,8806498063808|8806498063815|8806498063822|8806498063839,
201506743,에스오엠정20mg(에스오메프라졸마그네슘삼수화물),대한뉴팜(주),성상부적합우려(정제깨짐)로영업자회수,N,20250102130525,20241030,2298110729,8806699063904|8806699063911,
201506744,에스오엠정40mg(에스오메프라졸마그네슘삼수화물),대한뉴팜(주),성상부적합우려(정제깨짐)로영업자회수,N,20250102130538,20241030,2298110729,8806699064109|8806699064116,
201702015,광동아스피린장용정100mg,광동제약(주),성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241203163253,20241030,1138108888,8806418062904|8806418062911|8806418062928,
202001489,삼성아스피린장용정100밀리그램,삼성제약(주),성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241203163102,20241030,2078100726,8806423083307|8806423083314|8806423083321,
202009010,쉴드맥스라이트보건용마스크(KF80)(대형)(흰색|검정색),주식회사벤투스솔루션,품질부적합(분진포집효율),Y,20241107092100,20241030,6068550310,-,
202103934,1.쉴드맥스플러스보건용마스크(KF80)(대형)(흰색)|2.쉴드맥스플러스보건용마스크(KF80)(대형)(검정색),주식회사벤투스솔루션,품질부적합(분진포집효율),Y,20241111080028,20241030,6068550310,-,
201206625,이텍스아스피린장용정100mg(아스피린),(주)테라젠이텍스,성상부적합우려(낱알표면매끄럽지못함|낱알끼리붙어있는현상)로영업자회수※포장단위500정에한함,N,20241224170413,20241028,1348545665,8806985023001|8806985023018|8806985023025|8806985023032|8806985023049,
201904014,올본일당귀,주식회사올본,중금속(카드뮴),Y,20241101100914,20241022,4858801436,8800612015902|8800612015919|8800612015926|8800612015933|8800612015940,
201904911,나음방풍,(주)나음제약,중금속(카드뮴),Y,20241112154749,20241022,2828601283,8800645005406|8800645005413|8800645005420,
201306716,자연세상절패모,(주)자연세상,중금속(카드뮴),Y,20241022094733,20241007,1278641862,8800675010500|8800675010517|8800675010524|8800675010531|8800675010548,
201900571,엔탭허브단삼,(주)엔탭허브,정량법,Y,20241016160749,20241007,3308101200,8800626005500|8800626005517|8800626005524,
199503805,광덕당귀,(주)광덕생약,품질부적합(카드뮴초과),Y,20241104145736,20241002,4098120105,8800646001209|8800646001216,
200400838,아젤란정(아젤라스틴염산염),알리코제약(주),아젤란정(아젤라스틴염산염)직접포장용기에아페낙정(아세클로페낙)으로표시기재사항이일부오부착됨에따른영업자회수,N,20241024143017,20240927,1348115033,8806560007402|8806560007419|8806560007426|8806560007433,
201310078,이브콘택트렌즈멀티솔루션액(20%염산폴리헥사메칠렌비구아니드),제이케이제약(주),미생물한도부적합,Y,20241014103201,20240925,4098628795,-,
201310517,퍼펙트크린아이액(염화나트륨),제이케이제약(주),미생물한도부적합,Y,20241014103212,20240925,4098628795,-,
201310705,듀프렌즈셀라인솔루션(염화나트륨)(수출명:EyeWash|PremiumSaline),제이케이제약(주),미생물한도부적합,Y,20241014103222,20240925,4098628795,-,
201400786,드림아이에스액(20%염산폴리헥사메칠렌비구아니드),제이케이제약(주),미생물한도부적합,Y,20241014103149,20240925,4098628795,-,
200611319,로세틴캡슐10밀리그램(플루옥세틴염산염),명문제약(주),불순물(N-nitroso-fluoxetine)초과검출에따른사전예방적조치로시중유통품에대해영업자회수,N,20250305152403,20240924,1248135615,8806498005808|8806498005815|8806498005822|8806498005839|8806498005846,
200700617,씨케이오약,씨케이(주),중금속(카드뮴)부적합-기준1.0ppm결과1.2ppm,Y,-,20240920,2048123491,8800619010603|8800619010610|8800619010627|8800619010634,
201108776,선일작약,농업회사법인선일생약주식회사,중금속(카드뮴),Y,20241008131010,20240919,1328199911,8800617005007|8800617005014|8800617005021|8800617005038|8800617005045|8800617005052|8800617005069,
202400367,주플리에외용액(에피나코나졸),(주)대웅제약,안정성시험결과기준일탈(유연물질)에따른사전예방적조치로영업자회수,N,20250124144825,20240919,1248601143,8806416079300|8806416079317|8806416079409|8806416079416,
200304605,한솔절패모,한솔제약(주),품질부적합(중금속초과검출),Y,20240924175552,20240913,2048143497,8800659001807|8800659001814|8800659001821,
201306045,서울암로디핀베실산염정,(주)서울제약,낱알식별각인이잘못되어다른제품오인우려에따른영업자회수,N,20241014141124,20240913,1338130405,8806529033404|8806529033411|8806529033428,
199902726,훼로맥스액(폴리말토오스수산화제이철착염),한미약품(주),용기파손및파편혼입우려에따른병용기제품영업자회수,N,20241007134922,20240909,1248700613,8806435039903|8806435039910|8806435039927|8806435039934|8806435039941|8806435039958|8806435039965,
200700650,씨케이저령,씨케이(주),중금속(납)부적합기준5ppm결과7ppm,N,-,20240903,2048123491,-,
199906916,콤탄정200밀리그램(엔타카폰),알보젠코리아(주),시판후안정성시험에서불순물(NDEA)초과검출에따른영업자회수,N,20241024143313,20240830,2158121950,8806526069208|8806526069215|8806536010702|8806536010719|8806536010726,
200504604,현진육두구,(주)현진제약,순도시험4)곰팡이독소,Y,20240927102655,20240830,2048189192,8800648011800|8800648011817|8800648011824|8800648011831,
201900553,엔탭허브박하,(주)엔탭허브,잔류농약,Y,20240919084734,20240830,3308101200,8800626009003|8800626009010|8800626009027,
199805869,삼원자소엽,(주)삼원제약,순도(이물)시험부적합,Y,20240903084930,20240829,1578101075,8800637024309|8800637024316,
201906365,케이릴정2밀리그램(글리메피리드),주식회사케이에스제약,시판후안정성시험에서유연물질초과에따른영업자회수,N,-,20240828,6218801013,8800590002109|8800590002116|8800590002123,
201603555,뉴글리필드정2밀리그램(글리메피리드),안국뉴팜(주),시판후안정성시험에서유연물질초과에따른영업자회수,N,20240923165217,20240827,4938700407,8800536004402|8800536004419|8800536004426,
201600980,그리피드정(글리메피리드),아이큐어(주),시판후안정성시험에서유연물질초과에따른영업자회수,N,20240930091443,20240826,1148199306,8806744006207|8806744006214|8806744006221,
201902153,글리메피릴정2mg(글리메피리드),(주)보령바이오파마,시판후안정성시험에서유연물질기준초과우려에따른사전예방적조치에의한영업자회수,N,20240924102223,20240826,2088120633,8806705015507|8806705015514|8806705015521,
200505078,허브팜절패모,(주)허브팜,중금속(카드뮴),Y,20240902103514,20240823,1328180770,8800665009606|8800665009613|8800665009620|8800665009637|8800665009644,
201900396,엔탭허브차전자,(주)엔탭허브,잔류농약,Y,20240919084834,20240823,3308101200,8800626019002|8800626019019|8800626019026,
201900576,엔탭허브구척,(주)엔탭허브,중금속(납),Y,20240906130143,20240823,3308101200,8800626004206|8800626004213|8800626004220,
201904914,나음목단피,(주)나음제약,이산화황,Y,20240902103536,20240823,2828601283,8800645004904|8800645004911|8800645004928|8800645004935,
202002116,메비드정(글리메피리드),엔비케이제약(주),시판후안시판후안정성시험에서유연물질기준초과우려에따른사전예방적조치에의한영업자회수,N,20240927144118,20240823,2158640307,8800548008405|8800548008412|8800548008429,
201901767,글리메디정(글리메피리드),(주)인트로바이오파마,시판후안정성시험에서유연물질초과에따른영업자회수,N,20240910143631,20240822,1348673663,8800524012600|8800524012617|8800524012624,
199701398,아루텍정(세티리진염산염),(주)메디카코리아,시판후안정성시험에서함량(세티리진염산염)부적합에따른영업자회수,N,20241203163651,20240821,1208165228,8806460016702|8806460016719|8806460016726|8806460016733|8806460016740|8806460016757|8806460016764|8806460016771|8806460016788|8806460016795|8806460042510,
